Time	lat	lon	ground_range	group_range	phase_path	geometric_path_length	initial_elev	final_elev	apogee	gnd_rng_to_apogee	plasma_freq_at_apogee	virtual_height	effective_range	total_absorption	deviative_absorption	TEC_path	Doppler_shift	Doppler_spread	FAI_backscatter_loss	frequency	nhops_attempted	ray_label	NRT_elapsed_time	Layer	Eclipse
8/20/2017 17:15	43.21718652	271.8426042	1425.411942	1457.185233	1447.212501	1452.155917	6.15	6.455538443	101.1795175	716.1493075	2.061443818	118.2724934	2332292.021	0	0	1.22E+16	-0.002343079	0	0	10	1	1		E	0
8/20/2017 17:15	43.20875118	271.7269402	1415.966621	1447.831624	1437.826864	1442.786022	6.2	6.603334736	101.2388462	716.5778571	2.065890752	118.3579429	2277534.298	0	0	1.22E+16	-0.002324261	0	0	10	1	1		E	0
8/20/2017 17:15	43.20405799	271.6632833	1410.767179	1442.717596	1432.660961	1437.645578	6.25	6.662533787	101.3244684	714.1754002	2.072119641	118.4832601	2216782.189	0	0	1.23E+16	-0.002349928	0	0	10	1	1		E	0
8/20/2017 17:15	43.23851556	272.1426578	1449.902895	1699.491495	1430.275631	1556.454294	27	27.25897829	206.7087171	716.2888873	5.06660004	404.5628711	3831620.573	0	0	2.95E+17	-0.025786214	0	0	10	1	1	0	F2	0
8/20/2017 17:15	43.23538157	272.0978555	1446.247124	1695.590183	1427.023398	1552.893956	27.05	27.2862001	206.8487095	715.2366374	5.069752645	403.9992497	3842918.97	0	0	2.94E+17	-0.025749881	0	0	10	1	1		F2	0
8/20/2017 17:15	43.22770407	271.989159	1437.376158	1686.019247	1419.135924	1544.206277	27.1	27.3365276	207.203041	717.3594113	5.077713164	402.5299313	3708563.837	0	0	2.92E+17	-0.025713007	0	0	10	1	1		F2	0
8/20/2017 17:15	43.22250281	271.9163509	1431.432872	1679.635353	1413.853517	1538.400422	27.15	27.37129007	207.4467677	710.7211322	5.083364611	401.5705585	3725183.172	0	0	2.91E+17	-0.025628692	0	0	10	1	1		F2	0
8/20/2017 17:15	43.21497199	271.8120806	1422.919588	1670.487271	1406.29053	1530.082861	27.2	27.42617513	207.8001242	708.2500074	5.091516212	400.1900827	3602483.535	0	0	2.89E+17	-0.025615954	0	0	10	1	1		F2	0
8/20/2017 17:15	43.20894219	271.7295414	1416.179067	1663.283473	1400.30477	1523.516267	27.25	27.47212555	208.0841837	705.8692791	5.098120906	399.132045	3481927.669	0	0	2.88E+17	-0.025547406	0	0	10	1	1		F2	0
8/20/2017 17:18	43.23192989	272.0488036	1442.244159	1473.776396	1463.923182	1468.807973	6	6.257463207	100.9159211	726.671661	2.04585694	117.9305579	2512723.186	0	0	1.20E+16	-0.002230674	0	0	10	1	1	0	E	0
8/20/2017 17:18	43.22406439	271.9381411	1433.2117	1464.863548	1454.944205	1459.861473	6.05	6.387772591	101.035823	720.9802473	2.054555964	118.0933656	2425959.215	0	0	1.21E+16	-0.002284167	0	0	10	1	1		E	0
8/20/2017 17:18	43.22166214	271.9046445	1430.477189	1462.148588	1452.226236	1457.144969	6.1	6.392636904	101.0446044	718.4070648	2.05507605	118.1033857	2414487.439	0	0	1.21E+16	-0.002275227	0	0	10	1	1		E	0
8/20/2017 17:18	43.21721284	271.8429675	1425.441609	1457.180196	1447.221475	1452.15808	6.15	6.444507193	101.108496	715.2488648	2.059693765	118.1929378	2373029.252	0	0	1.21E+16	-0.002281648	0	0	10	1	1		E	0
8/20/2017 17:18	43.21302326	271.7853145	1420.733893	1452.539697	1442.542998	1447.498242	6.2	6.490640477	101.1775804	718.0434221	2.065009796	118.2856269	2325056.762	0	0	1.22E+16	-0.002286784	0	0	10	1	1		E	0
8/20/2017 17:18	43.2029991	271.6489881	1409.599444	1441.532905	1431.480107	1436.462818	6.25	6.675724454	101.2760702	713.8948809	2.07213094	118.4284973	2244519.094	0	0	1.23E+16	-0.002291878	0	0	10	1	1		E	0
8/20/2017 17:18	43.24210482	272.1942842	1454.115036	1704.273733	1433.798446	1560.562449	27	27.24178664	206.4779792	719.0290766	5.064978552	405.4852866	3850641.145	0	0	2.96E+17	-0.024959259	0	0	10	1	1	0.001	F2	0
8/20/2017 17:18	43.23906697	272.150567	1450.548228	1700.452805	1430.624841	1557.081716	27.05	27.26049405	206.6107095	717.7636475	5.067967752	404.9220727	3909839.634	0	0	2.95E+17	-0.024943287	0	0	10	1	1		F2	0
8/20/2017 17:18	43.23173034	272.0459769	1442.013473	1691.247691	1423.034926	1548.724305	27.1	27.31232021	206.9452176	713.1342562	5.075566227	403.5127832	3722379.153	0	0	2.94E+17	-0.024885617	0	0	10	1	1		F2	0
8/20/2017 17:18	43.22591517	271.9640432	1435.32608	1684.061748	1417.090089	1542.189399	27.15	27.36220801	207.2044773	716.5862843	5.081386019	402.4317073	3689108.321	0	0	2.92E+17	-0.024850965	0	0	10	1	1		F2	0
8/20/2017 17:18	43.21827688	271.8576749	1426.642453	1674.806371	1409.374721	1533.741093	27.2	27.49389259	207.5438459	709.5136201	5.089273219	401.0967157	3610740.096	0	0	2.90E+17	-0.024760549	0	0	10	1	1		F2	0
8/20/2017 17:18	43.21248257	271.7779035	1420.128691	1667.722341	1403.5892	1527.338359	27.25	27.45140571	207.8298673	703.1345046	5.095986657	399.9588646	3553774.496	0	0	2.89E+17	-0.024747351	0	0	10	1	1		F2	0
8/20/2017 17:21	43.25185496	272.3362791	1465.697715	1496.927192	1487.22436	1492.035394	5.75	6.05572799	100.5338705	735.652022	2.020956035	117.5074336	2737396.851	0	0	1.18E+16	-0.002190354	0	0	10	1	1	0.001	E	0
8/20/2017 17:21	43.24367037	272.2169095	1455.960853	1487.27196	1477.541592	1482.366104	5.8	6.194156378	100.5945394	732.4232904	2.025363599	117.5834339	2688943.57	0	0	1.19E+16	-0.002168153	0	0	10	1	1		E	0
8/20/2017 17:21	43.2386461	272.1445296	1450.055616	1481.459385	1471.669744	1476.52335	5.85	6.25335851	100.7283481	734.8347749	2.035578807	117.7282331	2620933.789	0	0	1.19E+16	-0.002191873	0	0	10	1	1		E	0
8/20/2017 17:21	43.23243035	272.0558968	1442.823044	1474.269626	1464.479314	1469.3332	5.9	6.34917229	100.7361969	731.373546	2.035992974	117.7388807	2594281.787	0	0	1.20E+16	-0.002183403	0	0	10	1	1		E	0
8/20/2017 17:21	43.23509566	272.0937809	1445.914627	1477.372167	1467.552284	1472.420715	5.95	6.229737959	100.7980134	728.1466404	2.040487432	117.802598	2578316.509	0	0	1.20E+16	-0.002183467	0	0	10	1	1		E	0
8/20/2017 17:21	43.22431751	271.9416787	1433.500479	1465.064742	1455.211959	1460.096564	6	6.430275712	100.8649211	726.469947	2.045442347	117.894486	2508877.504	0	0	1.20E+16	-0.002194915	0	0	10	1	1		E	0
8/20/2017 17:21	43.24536331	272.24145	1457.962811	1708.654205	1437.003186	1564.312752	27	27.22447326	206.2613995	721.079324	5.063639456	406.3387532	3933494.638	0	0	2.97E+17	-0.024364327	0	0	10	1	1	0.002	F2	0
8/20/2017 17:21	43.24236394	272.1980245	1454.420179	1704.859048	1433.851093	1560.855903	27.05	27.24496826	206.3925799	720.8120299	5.066575099	405.7797252	3687597.585	0	0	2.97E+17	-0.024337156	0	0	10	1	1		F2	0
8/20/2017 17:21	43.23461661	272.0869584	1445.357883	1695.068457	1425.790756	1551.973015	27.1	27.30057945	206.7419523	715.7742536	5.074511177	404.2687712	3719165.075	0	0	2.95E+17	-0.024286853	0	0	10	1	1		F2	0
8/20/2017 17:21	43.22925298	272.0109691	1439.156307	1688.394166	1420.277047	1545.907655	27.15	27.33543549	206.9810965	711.908558	5.079989711	403.2571611	3880353.899	0	0	2.93E+17	-0.024253753	0	0	10	1	1		F2	0
8/20/2017 17:21	43.22175338	271.9059141	1430.580844	1679.157606	1412.65544	1537.519156	27.2	27.39651305	207.3260015	712.4430511	5.087848027	401.8484519	3729538.177	0	0	2.92E+17	-0.024208657	0	0	10	1	1		F2	0
8/20/2017 17:21	43.21546776	271.818904	1423.476753	1671.515391	1406.344784	1530.575109	27.25	27.4340471	207.616239	708.4631313	5.09460876	400.6880317	3596776.753	0	0	2.90E+17	-0.024162286	0	0	10	1	1		F2	0
8/20/2017 17:24	43.23013851	272.0234651	1440.176191	1471.682215	1461.828557	1466.713596	6	6.286334521	100.8055903	728.8618626	2.04419111	117.8438886	2557830.923	0	0	1.20E+16	-0.002086198	0	0	10	1	1	0	E	0
8/20/2017 17:24	43.22119475	271.8981434	1429.94645	1461.588765	1451.660197	1456.582026	6.05	6.439483051	100.9585486	722.3443291	2.055395982	118.0293712	2462493.067	0	0	1.21E+16	-0.00208111	0	0	10	1	1		E	0
8/20/2017 17:24	43.22345159	271.9295831	1432.513087	1464.129643	1454.210962	1459.127871	6.1	6.334926612	100.9441868	720.9726701	2.054249586	118.002834	2480842.195	0	0	1.21E+16	-0.002062469	0	0	10	1	1		E	0
8/20/2017 17:24	43.21712018	271.8416881	1425.337141	1457.032019	1447.078808	1452.012692	6.15	6.430049034	101.0086792	716.0511977	2.058862535	118.0908335	2424205.822	0	0	1.21E+16	-0.002103835	0	0	10	1	1		E	0
8/20/2017 17:24	43.20732417	271.7075329	1414.381536	1446.180713	1436.192125	1441.143289	6.2	6.608132108	101.0605058	719.7707674	2.062932765	118.1855466	2364700.717	0	0	1.22E+16	-0.002081306	0	0	10	1	1		E	0
8/20/2017 17:24	43.20634352	271.6942225	1413.294369	1445.167232	1435.111302	1440.095577	6.25	6.576878466	101.1920251	713.9007431	2.072503263	118.3399393	2303755.199	0	0	1.23E+16	-0.00213519	0	0	10	1	1		E	0
8/20/2017 17:24	43.25293977	272.3522403	1466.999457	1718.825179	1444.839747	1573.245135	27	27.2726791	205.8403862	729.7801255	5.057413147	408.2299038	3977547.459	0	0	3.00E+17	-0.022934362	0	0	10	1	1	0.005	F2	0
8/20/2017 17:24	43.24606281	272.2516125	1458.791813	1709.808924	1437.53461	1565.128603	27.05	27.22533456	206.1638961	724.1874696	5.064720321	406.7236387	3975306.99	0	0	2.98E+17	-0.022936594	0	0	10	1	1		F2	0
8/20/2017 17:24	43.23949173	272.156665	1451.045776	1701.432215	1430.643569	1557.531626	27.1	27.26954725	206.4476234	723.9984696	5.071080812	405.4258234	3789314.546	0	0	2.96E+17	-0.02286994	0	0	10	1	1		F2	0
8/20/2017 17:24	43.23244299	272.056076	1442.837669	1692.570104	1423.344029	1549.489587	27.15	27.31871712	206.7707524	715.0118759	5.078541961	404.0613856	3767247.507	0	0	2.95E+17	-0.022830382	0	0	10	1	1		F2	0
8/20/2017 17:24	43.22505573	271.9520048	1434.343404	1683.413375	1415.794272	1541.176729	27.2	27.37371788	207.0971621	709.0441404	5.086082224	402.6599255	3571684.432	0	0	2.93E+17	-0.022776572	0	0	10	1	1		F2	0
8/20/2017 17:24	43.218343	271.8585898	1426.71715	1675.20006	1409.018676	1533.717193	27.25	27.42150831	207.4086965	710.5810395	5.09320578	401.4062862	3685031.302	0	0	2.91E+17	-0.022734392	0	0	10	1	1		F2	0
8/20/2017 17:27	43.229523	272.0147773	1439.467124	1470.961941	1461.105565	1465.991933	6	6.295842113	100.7531304	720.7010311	2.042804804	117.809004	2578425.444	0	0	1.20E+16	-0.00197598	0	0	10	1	1	0.004	E	0
8/20/2017 17:27	43.22571181	271.9611931	1435.093432	1466.694288	1456.757774	1461.68349	6.05	6.32629224	100.924281	723.1029704	2.055816393	117.9994577	2494630.967	0	0	1.21E+16	-0.001998861	0	0	10	1	1		E	0
8/20/2017 17:27	43.21876833	271.8644769	1427.197815	1458.829685	1448.91	1453.827434	6.1	6.439478316	100.8967425	721.0415371	2.053649132	117.9696972	2482867.92	0	0	1.21E+16	-0.001988244	0	0	10	1	1		E	0
8/20/2017 17:27	43.2140629	271.7995833	1421.899085	1453.597159	1443.643744	1448.577676	6.15	6.496374555	100.9605354	719.2800963	2.058372099	118.0531052	2439591.534	0	0	1.21E+16	-0.00199473	0	0	10	1	1		E	0
8/20/2017 17:27	43.21266553	271.7804106	1420.333429	1452.076615	1442.087779	1447.039126	6.2	6.474887353	101.0211778	718.4139031	2.062892936	118.1362901	2408139.866	0	0	1.22E+16	-0.002030857	0	0	10	1	1		E	0
8/20/2017 17:27	43.20636417	271.6945025	1413.317239	1445.177048	1435.115726	1440.102685	6.25	6.568769639	101.1565382	713.7924675	2.07283866	118.3103138	2327117.442	0	0	1.23E+16	-0.002057954	0	0	10	1	1		E	0
8/20/2017 17:27	43.25641021	272.403527	1471.18192	1723.565714	1448.365995	1577.336116	27	27.24605737	205.6244909	728.1468205	5.055828675	409.1357959	3965013.045	0	0	3.01E+17	-0.021889653	0	0	10	1	1	0.005	F2	0
8/20/2017 17:27	43.24906754	272.2954181	1462.365017	1714.003444	1440.51791	1568.674541	27.05	27.30460132	205.9322794	722.6364406	5.062786302	407.6363901	3949632.108	0	0	2.99E+17	-0.021844396	0	0	10	1	1		F2	0
8/20/2017 17:27	43.24180884	272.1900141	1453.766662	1704.685954	1432.867615	1560.23313	27.1	27.3536173	206.2578935	725.5196678	5.070016657	406.1784151	3903992.997	0	0	2.97E+17	-0.021795475	0	0	10	1	1		F2	0
8/20/2017 17:27	43.23525576	272.0960622	1446.100786	1696.285998	1426.049664	1552.664464	27.15	27.30509115	206.5713978	715.9507284	5.077276381	404.7875478	3782186.106	0	0	2.96E+17	-0.021818081	0	0	10	1	1		F2	0
8/20/2017 17:27	43.22858956	272.0016203	1438.393261	1687.969849	1419.19726	1545.115932	27.2	27.35024641	206.8737813	712.7347187	5.08420552	403.509782	3707399.019	0	0	2.94E+17	-0.021754686	0	0	10	1	1		F2	0
8/20/2017 17:27	43.22164914	271.9044636	1430.462426	1679.424917	1412.15027	1537.357536	27.25	27.40153369	207.1760262	706.9332973	5.091243779	402.2038293	3686616.143	0	0	2.92E+17	-0.021739441	0	0	10	1	1		F2	0
8/20/2017 17:30	43.23223362	272.0531077	1442.595418	1474.05916	1464.198385	1469.086974	6	6.227605578	100.7124221	721.0008514	2.042557696	117.7759159	2605097.87	0	0	1.20E+16	-0.001903055	0	0	10	1	1	0.004	E	0
8/20/2017 17:30	43.21947983	271.8743344	1428.002634	1459.639084	1449.692712	1454.623269	6.05	6.468315285	100.892364	723.822662	2.056250839	117.9907047	2491061.383	0	0	1.21E+16	-0.001933843	0	0	10	1	1		E	0
8/20/2017 17:30	43.22324906	271.9267567	1432.282354	1463.868012	1453.946055	1458.864595	6.1	6.329279298	100.8428365	723.3461554	2.052497868	117.9284274	2522205.747	0	0	1.21E+16	-0.001913362	0	0	10	1	1		E	0
8/20/2017 17:30	43.2171223	271.8417174	1425.339537	1456.999931	1447.045426	1451.979987	6.15	6.418686907	100.9170777	717.3743114	2.057838488	118.0113438	2476737.764	0	0	1.21E+16	-0.001952731	0	0	10	1	1		E	0
8/20/2017 17:30	43.21253807	271.7786639	1420.190791	1451.921082	1441.928386	1446.881593	6.2	6.472161132	100.9900312	715.3893382	2.063246002	118.1047268	2427023.156	0	0	1.22E+16	-0.001958809	0	0	10	1	1		E	0
8/20/2017 17:30	43.206134	271.6913813	1413.062301	1444.91368	1434.844816	1439.835474	6.25	6.567487237	101.1247656	710.8428748	2.0731732	118.2875343	2342003.907	0	0	1.23E+16	-0.001983226	0	0	10	1	1		E	0
8/20/2017 17:30	43.26014937	272.4591745	1475.719474	1728.589208	1452.218834	1581.732622	27	27.14077207	205.4278951	733.4655286	5.054409201	410.0038837	4144018.866	0	0	3.02E+17	-0.020754202	0	0	10	1	1	0.005	F2	0
8/20/2017 17:30	43.25277811	272.3498597	1466.805301	1718.892734	1444.28243	1572.961812	27.05	27.1881091	205.737162	731.1775914	5.061335298	408.4621147	4077171.357	0	0	3.00E+17	-0.020723827	0	0	10	1	1		F2	0
8/20/2017 17:30	43.24523225	272.2395475	1457.807612	1709.265609	1436.276449	1564.186723	27.1	27.34529953	206.0392704	722.8655502	5.068267804	407.055159	3879585.405	0	0	2.99E+17	-0.02067096	0	0	10	1	1		F2	0
8/20/2017 17:30	43.23795793	272.1346676	1449.250938	1699.865077	1428.664426	1555.72663	27.15	27.28980192	206.3865157	719.0248013	5.076167245	405.4804591	3901048.51	0	0	2.97E+17	-0.020682041	0	0	10	1	1		F2	0
8/20/2017 17:30	43.23156836	272.0436833	1441.826285	1691.852309	1422.063529	1548.454347	27.2	27.33494641	206.667893	715.140235	5.082629842	404.2487408	3870297.518	0	0	2.95E+17	-0.020625542	0	0	10	1	1		F2	0
8/20/2017 17:30	43.2246113	271.9457865	1433.835808	1683.234924	1414.962021	1540.633009	27.25	27.38367409	206.9786132	710.2685195	5.08983081	402.926194	3632678.244	0	0	2.93E+17	-0.020593131	0	0	10	1	1		F2	0
8/20/2017 17:33	43.23028389	272.0255184	1440.343774	1471.807107	1461.942687	1466.833036	6	6.270486437	100.6715552	721.8704973	2.04221609	117.7469094	2620214.679	0	0	1.20E+16	-0.001876197	0	0	10	1	1	0.008	E	0
8/20/2017 17:33	43.21916663	271.8699937	1427.648233	1459.281571	1449.323339	1454.25973	6.05	6.470781657	100.8620116	724.6382177	2.056697173	117.9789276	2504811.703	0	0	1.21E+16	-0.001898554	0	0	10	1	1		E	0
8/20/2017 17:33	43.214726	271.808697	1422.643294	1454.282694	1444.34919	1449.273408	6.1	6.526200516	100.8110698	723.8824387	2.052826061	117.9276681	2510217.211	0	0	1.21E+16	-0.001885487	0	0	10	1	1		E	0
8/20/2017 17:33	43.21695229	271.8393703	1425.14789	1456.798502	1446.837726	1451.775358	6.15	6.417963958	100.8768753	718.9636396	2.057592461	117.9862803	2489239.177	0	0	1.21E+16	-0.001881825	0	0	10	1	1		E	0
8/20/2017 17:33	43.21258075	271.7792487	1420.238546	1451.952092	1441.958692	1446.912308	6.2	6.466380327	100.9432883	715.4012612	2.06245511	118.0668186	2455440.966	0	0	1.22E+16	-0.001891258	0	0	10	1	1		E	0
8/20/2017 17:33	43.20527024	271.6796792	1412.106454	1443.956271	1433.877926	1438.87327	6.25	6.581713882	101.0883467	708.6055302	2.073095353	118.2710143	2359693.014	0	0	1.23E+16	-0.001949298	0	0	10	1	1		E	0
8/20/2017 17:33	43.26326649	272.5058796	1479.52743	1733.052115	1455.431045	1585.527365	27	27.22505701	205.210446	736.3363154	5.052502267	410.9677272	4149726.679	0	0	3.04E+17	-0.019960866	0	0	10	1	1	0	F2	0
8/20/2017 17:33	43.25584054	272.3950847	1470.493476	1723.081398	1447.386638	1576.570635	27.05	27.17327452	205.5425443	729.2303814	5.060043999	409.2690351	4094000.758	0	0	3.01E+17	-0.019936034	0	0	10	1	1		F2	0
8/20/2017 17:33	43.24805158	272.2805788	1461.154618	1713.034378	1439.074965	1567.436116	27.1	27.30592497	205.8480748	729.9170477	5.06685859	407.7576605	4066345.102	0	0	3.00E+17	-0.019881614	0	0	10	1	1		F2	0
8/20/2017 17:33	43.24071822	272.1742996	1452.484573	1703.528862	1431.361349	1558.871937	27.15	27.27384236	206.1845861	718.1550043	5.074697028	406.1817393	3929582.123	0	0	2.98E+17	-0.019889575	0	0	10	1	1		F2	0
8/20/2017 17:33	43.23446193	272.0847568	1445.178223	1695.634551	1424.864181	1551.711698	27.2	27.31750152	206.465858	716.632714	5.081099056	404.9617652	3759594.24	0	0	2.96E+17	-0.019856783	0	0	10	1	1		F2	0
8/20/2017 17:33	43.22766982	271.9886774	1437.336845	1687.173789	1417.894396	1544.033514	27.25	27.3655416	206.7683636	713.4639521	5.088065987	403.6609356	3755780.679	0	0	2.94E+17	-0.019852854	0	0	10	1	1		F2	0
8/20/2017 17:36	43.23285149	272.0618709	1443.310579	1474.75576	1464.876126	1469.773985	6	6.206567599	100.6494646	721.9149419	2.043046006	117.7416749	2637817.947	0	0	1.21E+16	-0.001774265	0	0	10	1	1	0.005	E	0
8/20/2017 17:36	43.22440465	271.9428968	1433.59992	1465.194658	1455.222387	1460.165698	6.05	6.342664283	100.8354906	725.3280388	2.057210426	117.9662704	2535876.37	0	0	1.22E+16	-0.001800334	0	0	10	1	1		E	0
8/20/2017 17:36	43.21735238	271.8448948	1425.598974	1457.203943	1447.269947	1452.194425	6.1	6.461219918	100.7738007	719.8788808	2.052355345	117.886829	2541262.709	0	0	1.21E+16	-0.001787253	0	0	10	1	1		E	0
8/20/2017 17:36	43.21701465	271.8402311	1425.218173	1456.857043	1446.891201	1451.831309	6.15	6.41345066	100.839009	716.3927755	2.057145617	117.9601096	2511285.556	0	0	1.22E+16	-0.001824147	0	0	10	1	1		E	0
8/20/2017 17:36	43.2121307	271.7730842	1419.735133	1451.440583	1441.44209	1446.398237	6.2	6.47331879	100.9046082	715.0651345	2.062042418	118.0415195	2470380.701	0	0	1.22E+16	-0.001826279	0	0	10	1	1		E	0
8/20/2017 17:36	43.20063029	271.617097	1406.994219	1438.873059	1428.78263	1433.783898	6.25	6.687128813	101.0652086	708.6500652	2.073892931	118.2677926	2358050.716	0	0	1.23E+16	-0.001824577	0	0	10	1	1		E	0
8/20/2017 17:36	43.23018233	272.0240838	1440.22669	1690.432145	1420.295108	1546.832789	27.25	27.34875245	206.5803169	715.4218799	5.086713467	404.2738494	3774098.523	0	0	2.96E+17	-0.018641205	0	0	10	1	1	0.007	F2	0
8/20/2017 17:36	43.22260165	271.9177283	1431.545318	1681.064449	1412.580697	1538.33284	27.3	27.40350127	206.9163803	710.1809675	5.094552035	402.8309146	3654803.055	0	0	2.93E+17	-0.01859802	0	0	10	1	1		F2	0
8/20/2017 17:36	43.2164132	271.8319322	1424.540559	1673.525422	1406.358736	1531.484824	27.35	27.44961649	207.1812574	704.7266056	5.100817141	401.6827239	3559944.729	0	0	2.92E+17	-0.018618633	0	0	10	1	1		F2	0
8/20/2017 17:36	43.2097209	271.7401544	1417.045845	1665.463342	1399.704739	1524.1621	27.4	27.4994777	207.4862621	706.2950563	5.107889273	400.4558296	3614135.728	0	0	2.90E+17	-0.018578212	0	0	10	1	1		F2	0
8/20/2017 17:36	43.20347752	271.6554439	1410.126801	1658.037247	1393.564187	1517.410109	27.45	27.54411961	207.7665713	702.6847494	5.11457791	399.3367422	3574319.733	0	0	2.89E+17	-0.01858641	0	0	10	1	1		F2	0
8/20/2017 17:36	43.1971059	271.5698721	1403.135973	1650.555598	1387.362729	1510.597916	27.5	27.58944303	208.0543239	700.9483444	5.121433948	398.2241009	3415024.504	0	0	2.88E+17	-0.018582393	0	0	10	1	1		F2	0
8/20/2017 17:39	43.2309819	272.0353844	1441.148989	1472.595177	1462.711543	1467.611475	6	6.250258325	100.602929	721.9964888	2.041801871	117.717146	2652488.016	0	0	1.21E+16	-0.001722224	0	0	10	1	1	0.005	E	0
8/20/2017 17:39	43.22084975	271.893348	1429.554954	1461.176457	1451.186411	1456.138516	6.05	6.424074028	100.8158439	725.7376305	2.057994912	117.9762456	2530251.538	0	0	1.22E+16	-0.001758645	0	0	10	1	1		E	0
8/20/2017 17:39	43.22312494	271.9250249	1432.140983	1463.699273	1453.756496	1458.685339	6.1	6.323550548	100.7367835	720.8724099	2.051864738	117.8633071	2576745.352	0	0	1.21E+16	-0.001699106	0	0	10	1	1		E	0
8/20/2017 17:39	43.21721596	271.8430107	1425.44513	1457.074249	1447.101116	1452.044898	6.15	6.407108571	100.7850854	721.741254	2.05553879	117.9405662	2528826.931	0	0	1.22E+16	-0.001740599	0	0	10	1	1		E	0
8/20/2017 17:39	43.21315807	271.7871633	1420.884869	1452.578332	1442.568983	1447.530495	6.2	6.446777727	100.869488	717.1642811	2.061746691	118.0291163	2483088.552	0	0	1.22E+16	-0.001708966	0	0	10	1	1		E	0
8/20/2017 17:39	43.20425782	271.6659838	1410.987766	1442.841058	1432.73419	1437.743565	6.25	6.597482287	101.0534746	710.2056865	2.075359244	118.2638042	2375694.723	0	0	1.23E+16	-0.001738291	0	0	10	1	1		E	0
8/20/2017 17:39	43.23218496	272.052418	1442.539132	1693.201962	1422.191457	1549.135085	27.25	27.44332002	206.3888445	714.0458272	5.085205184	404.9184076	3691775.886	0	0	2.96E+17	-0.017684504	0	0	10	1	1	0.012	F2	0
8/20/2017 17:39	43.22435185	271.9421587	1433.539664	1683.448668	1414.193249	1540.302854	27.3	27.47545832	206.7498984	712.5427704	5.093511916	403.3829564	3884083.186	0	0	2.94E+17	-0.01767855	0	0	10	1	1		F2	0
8/20/2017 17:39	43.21927003	271.8714265	1427.765214	1677.139542	1409.063061	1534.612166	27.35	27.42808589	206.9905714	708.2071013	5.099180641	402.3476018	3760981.719	0	0	2.93E+17	-0.017709991	0	0	10	1	1		F2	0
8/20/2017 17:39	43.21204714	271.7719402	1419.641704	1668.3896	1401.84976	1526.668999	27.4	27.48359519	207.3011122	709.7865427	5.106356502	401.0078215	3780100.342	0	0	2.91E+17	-0.017693831	0	0	10	1	1		F2	0
8/20/2017 17:39	43.20285803	271.6470854	1409.44402	1657.418854	1392.799396	1516.705676	27.45	27.55666302	207.7181328	698.2178604	5.116490623	399.3343587	3601624.166	0	0	2.89E+17	-0.017674976	0	0	10	1	1		F2	0
8/20/2017 17:39	43.19905584	271.5959674	1405.267998	1652.96256	1389.09476	1512.643156	27.5	27.57817503	207.8856464	695.7496615	5.120530103	398.6819953	3489039.485	0	0	2.88E+17	-0.017680949	0	0	10	1	1		F2	0
8/20/2017 17:42	43.23048992	272.0284292	1440.581341	1472.027188	1462.132098	1467.037696	6	6.261843938	100.5686975	721.5153225	2.041328267	117.7092762	2665240.305	0	0	1.21E+16	-0.001665701	0	0	10	1	1	0.01	E	0
8/20/2017 17:42	43.2190485	271.8683571	1427.514615	1459.152868	1449.143709	1454.105214	6.05	6.464737825	100.8000182	725.9446133	2.058916266	117.9885422	2533922.584	0	0	1.22E+16	-0.001658565	0	0	10	1	1		E	0
8/20/2017 17:42	43.22168328	271.9049387	1430.501213	1462.064965	1452.111598	1457.045789	6.1	6.356521777	100.6963813	715.8526982	2.050780027	117.8549337	2583688.314	0	0	1.21E+16	-0.001672375	0	0	10	1	1		E	0
8/20/2017 17:42	43.2167079	271.8359975	1424.872494	1456.509016	1446.517013	1451.470109	6.15	6.41686729	100.7723975	712.4780865	2.056408557	117.9501848	2535353.466	0	0	1.22E+16	-0.001677694	0	0	10	1	1		E	0
8/20/2017 17:42	43.21331824	271.7893604	1421.064288	1452.747222	1442.732233	1447.696559	6.2	6.441981675	100.8322555	716.5504739	2.061051917	118.0072332	2502345.941	0	0	1.22E+16	-0.001640646	0	0	10	1	1		E	0
8/20/2017 17:42	43.20429318	271.6664617	1411.026807	1442.882394	1432.757893	1437.775969	6.25	6.593914696	101.0387216	710.2490956	2.076399149	118.269594	2384955.928	0	0	1.23E+16	-0.001671207	0	0	10	1	1		E	0
8/20/2017 17:42	43.23527222	272.0962969	1446.119939	1697.172628	1425.223459	1552.604645	27.25	27.39059113	206.1903036	715.9492646	5.08336456	405.6138092	3737225.044	0	0	2.97E+17	-0.016740095	0	0	10	1	1	0.008	F2	0
8/20/2017 17:42	43.22665158	271.9743728	1436.169248	1686.44115	1416.379143	1542.863422	27.3	27.48256865	206.5694252	714.658561	5.092067872	403.9672712	3872496.875	0	0	2.95E+17	-0.016715759	0	0	10	1	1		F2	0
8/20/2017 17:42	43.22153377	271.9028585	1430.331384	1680.026994	1411.191959	1537.093672	27.35	27.41204929	206.8186954	710.8596251	5.097915776	402.8872019	3737575.016	0	0	2.94E+17	-0.016760845	0	0	10	1	1		F2	0
8/20/2017 17:42	43.21464569	271.8075927	1422.553119	1671.678582	1404.284035	1529.500956	27.4	27.48590783	207.1044154	711.7246693	5.104512891	401.6332672	3612500.328	0	0	2.92E+17	-0.016734397	0	0	10	1	1		F2	0
